,국가,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
1685,대한민국,비수도권,전남,60㎡초과 85㎡이하,2017,10,2264,686,저렴,2017-10-01 00:00:00
1686,대한민국,비수도권,전남,85㎡초과 102㎡이하,2017,10,2291,694,저렴,2017-10-01 00:00:00
1687,대한민국,비수도권,전남,102㎡초과,2017,10,2395,725,저렴,2017-10-01 00:00:00
1688,대한민국,비수도권,경북,60㎡이하,2017,10,2363,716,저렴,2017-10-01 00:00:00
1689,대한민국,비수도권,경북,60㎡초과 85㎡이하,2017,10,2356,713,저렴,2017-10-01 00:00:00
1690,대한민국,비수도권,경북,85㎡초과 102㎡이하,2017,10,2867,868,보통,2017-10-01 00:00:00
1691,대한민국,비수도권,경북,102㎡초과,2017,10,2969,899,보통,2017-10-01 00:00:00
1692,대한민국,비수도권,경남,60㎡이하,2017,10,2582,782,저렴,2017-10-01 00:00:00
1693,대한민국,비수도권,경남,60㎡초과 85㎡이하,2017,10,2414,731,저렴,2017-10-01 00:00:00
1694,대한민국,비수도권,경남,85㎡초과 102㎡이하,2017,10,2971,900,보통,2017-10-01 00:00:00
1695,대한민국,비수도권,경남,102㎡초과,2017,10,2984,904,보통,2017-10-01 00:00:00
1696,대한민국,비수도권,제주,60㎡이하,2017,10,5380,1630,비쌈,2017-10-01 00:00:00
1697,대한민국,비수도권,제주,60㎡초과 85㎡이하,2017,10,3150,954,보통,2017-10-01 00:00:00
1698,대한민국,비수도권,제주,85㎡초과 102㎡이하,2017,10,,,FALSE,2017-10-01 00:00:00
1699,대한민국,비수도권,제주,102㎡초과,2017,10,,,FALSE,2017-10-01 00:00:00
1700,대한민국,수도권,서울,60㎡이하,2017,11,6931,2100,비쌈,2017-11-01 00:00:00
1701,대한민국,수도권,서울,60㎡초과 85㎡이하,2017,11,5899,1787,비쌈,2017-11-01 00:00:00
1702,대한민국,수도권,서울,85㎡초과 102㎡이하,2017,11,7311,2215,비쌈,2017-11-01 00:00:00
1703,대한민국,수도권,서울,102㎡초과,2017,11,6880,2084,비쌈,2017-11-01 00:00:00
1704,대한민국,수도권,인천,60㎡이하,2017,11,3330,1009,보통,2017-11-01 00:00:00
1705,대한민국,수도권,인천,60㎡초과 85㎡이하,2017,11,3306,1001,보통,2017-11-01 00:00:00
1706,대한민국,수도권,인천,85㎡초과 102㎡이하,2017,11,3445,1043,보통,2017-11-01 00:00:00
1707,대한민국,수도권,인천,102㎡초과,2017,11,4835,1465,보통,2017-11-01 00:00:00
1708,대한민국,수도권,경기,60㎡이하,2017,11,3726,1129,보통,2017-11-01 00:00:00
1709,대한민국,수도권,경기,60㎡초과 85㎡이하,2017,11,3527,1068,보통,2017-11-01 00:00:00
1710,대한민국,수도권,경기,85㎡초과 102㎡이하,2017,11,3647,1105,보통,2017-11-01 00:00:00
1711,대한민국,수도권,경기,102㎡초과,2017,11,4027,1220,보통,2017-11-01 00:00:00
1712,대한민국,비수도권,부산,60㎡이하,2017,11,3720,1127,보통,2017-11-01 00:00:00
1713,대한민국,비수도권,부산,60㎡초과 85㎡이하,2017,11,3778,1144,보통,2017-11-01 00:00:00
1714,대한민국,비수도권,부산,85㎡초과 102㎡이하,2017,11,3714,1125,보통,2017-11-01 00:00:00
1715,대한민국,비수도권,부산,102㎡초과,2017,11,3883,1176,보통,2017-11-01 00:00:00
1716,대한민국,비수도권,대구,60㎡이하,2017,11,3466,1050,보통,2017-11-01 00:00:00
1717,대한민국,비수도권,대구,60㎡초과 85㎡이하,2017,11,3654,1107,보통,2017-11-01 00:00:00
1718,대한민국,비수도권,대구,85㎡초과 102㎡이하,2017,11,,,FALSE,2017-11-01 00:00:00
1719,대한민국,비수도권,대구,102㎡초과,2017,11,3777,1144,보통,2017-11-01 00:00:00
1720,대한민국,비수도권,광주,60㎡이하,2017,11,2776,841,보통,2017-11-01 00:00:00
1721,대한민국,비수도권,광주,60㎡초과 85㎡이하,2017,11,2888,875,보통,2017-11-01 00:00:00
1722,대한민국,비수도권,광주,85㎡초과 102㎡이하,2017,11,,,FALSE,2017-11-01 00:00:00
1723,대한민국,비수도권,광주,102㎡초과,2017,11,2865,868,보통,2017-11-01 00:00:00
1724,대한민국,비수도권,대전,60㎡이하,2017,11,2693,816,보통,2017-11-01 00:00:00
1725,대한민국,비수도권,대전,60㎡초과 85㎡이하,2017,11,2763,837,보통,2017-11-01 00:00:00
1726,대한민국,비수도권,대전,85㎡초과 102㎡이하,2017,11,3067,929,보통,2017-11-01 00:00:00
1727,대한민국,비수도권,대전,102㎡초과,2017,11,,,FALSE,2017-11-01 00:00:00
1728,대한민국,비수도권,울산,60㎡이하,2017,11,2904,880,보통,2017-11-01 00:00:00
1729,대한민국,비수도권,울산,60㎡초과 85㎡이하,2017,11,3378,1023,보통,2017-11-01 00:00:00
1730,대한민국,비수도권,울산,85㎡초과 102㎡이하,2017,11,,,FALSE,2017-11-01 00:00:00
1731,대한민국,비수도권,울산,102㎡초과,2017,11,2761,836,보통,2017-11-01 00:00:00
1732,대한민국,비수도권,세종,60㎡이하,2017,11,2760,836,보통,2017-11-01 00:00:00
1733,대한민국,비수도권,세종,60㎡초과 85㎡이하,2017,11,2723,825,보통,2017-11-01 00:00:00
1734,대한민국,비수도권,세종,85㎡초과 102㎡이하,2017,11,2790,845,보통,2017-11-01 00:00:00
1735,대한민국,비수도권,세종,102㎡초과,2017,11,2812,852,보통,2017-11-01 00:00:00
1736,대한민국,비수도권,강원,60㎡이하,2017,11,2242,679,저렴,2017-11-01 00:00:00
1737,대한민국,비수도권,강원,60㎡초과 85㎡이하,2017,11,2309,699,저렴,2017-11-01 00:00:00
1738,대한민국,비수도권,강원,85㎡초과 102㎡이하,2017,11,2223,673,저렴,2017-11-01 00:00:00
1739,대한민국,비수도권,강원,102㎡초과,2017,11,2751,833,보통,2017-11-01 00:00:00
1740,대한민국,비수도권,충북,60㎡이하,2017,11,2203,667,저렴,2017-11-01 00:00:00
1741,대한민국,비수도권,충북,60㎡초과 85㎡이하,2017,11,2076,629,저렴,2017-11-01 00:00:00
1742,대한민국,비수도권,충북,85㎡초과 102㎡이하,2017,11,2271,688,저렴,2017-11-01 00:00:00
1743,대한민국,비수도권,충북,102㎡초과,2017,11,2504,758,저렴,2017-11-01 00:00:00
1744,대한민국,비수도권,충남,60㎡이하,2017,11,2403,728,저렴,2017-11-01 00:00:00
1745,대한민국,비수도권,충남,60㎡초과 85㎡이하,2017,11,2271,688,저렴,2017-11-01 00:00:00
1746,대한민국,비수도권,충남,85㎡초과 102㎡이하,2017,11,,,FALSE,2017-11-01 00:00:00
1747,대한민국,비수도권,충남,102㎡초과,2017,11,2283,691,저렴,2017-11-01 00:00:00
1748,대한민국,비수도권,전북,60㎡이하,2017,11,2259,684,저렴,2017-11-01 00:00:00
1749,대한민국,비수도권,전북,60㎡초과 85㎡이하,2017,11,2192,664,저렴,2017-11-01 00:00:00
1750,대한민국,비수도권,전북,85㎡초과 102㎡이하,2017,11,,,FALSE,2017-11-01 00:00:00
1751,대한민국,비수도권,전북,102㎡초과,2017,11,2441,739,저렴,2017-11-01 00:00:00
1752,대한민국,비수도권,전남,60㎡이하,2017,11,2370,718,저렴,2017-11-01 00:00:00
1753,대한민국,비수도권,전남,60㎡초과 85㎡이하,2017,11,2363,716,저렴,2017-11-01 00:00:00
1754,대한민국,비수도권,전남,85㎡초과 102㎡이하,2017,11,2291,694,저렴,2017-11-01 00:00:00
1755,대한민국,비수도권,전남,102㎡초과,2017,11,2491,754,저렴,2017-11-01 00:00:00
1756,대한민국,비수도권,경북,60㎡이하,2017,11,2407,729,저렴,2017-11-01 00:00:00
1757,대한민국,비수도권,경북,60㎡초과 85㎡이하,2017,11,2383,722,저렴,2017-11-01 00:00:00
1758,대한민국,비수도권,경북,85㎡초과 102㎡이하,2017,11,,,FALSE,2017-11-01 00:00:00
1759,대한민국,비수도권,경북,102㎡초과,2017,11,2985,904,보통,2017-11-01 00:00:00
1760,대한민국,비수도권,경남,60㎡이하,2017,11,2720,824,보통,2017-11-01 00:00:00
1761,대한민국,비수도권,경남,60㎡초과 85㎡이하,2017,11,2581,782,저렴,2017-11-01 00:00:00
1762,대한민국,비수도권,경남,85㎡초과 102㎡이하,2017,11,2914,883,보통,2017-11-01 00:00:00
1763,대한민국,비수도권,경남,102㎡초과,2017,11,2838,860,보통,2017-11-01 00:00:00
1764,대한민국,비수도권,제주,60㎡이하,2017,11,5380,1630,비쌈,2017-11-01 00:00:00
1765,대한민국,비수도권,제주,60㎡초과 85㎡이하,2017,11,3477,1053,보통,2017-11-01 00:00:00
1766,대한민국,비수도권,제주,85㎡초과 102㎡이하,2017,11,,,FALSE,2017-11-01 00:00:00
1767,대한민국,비수도권,제주,102㎡초과,2017,11,,,FALSE,2017-11-01 00:00:00
1768,대한민국,수도권,서울,60㎡이하,2017,12,7005,2122,비쌈,2017-12-01 00:00:00
1769,대한민국,수도권,서울,60㎡초과 85㎡이하,2017,12,5868,1778,비쌈,2017-12-01 00:00:00
1770,대한민국,수도권,서울,85㎡초과 102㎡이하,2017,12,7478,2266,비쌈,2017-12-01 00:00:00
1771,대한민국,수도권,서울,102㎡초과,2017,12,6916,2095,비쌈,2017-12-01 00:00:00
1772,대한민국,수도권,인천,60㎡이하,2017,12,3354,1016,보통,2017-12-01 00:00:00
1773,대한민국,수도권,인천,60㎡초과 85㎡이하,2017,12,3324,1007,보통,2017-12-01 00:00:00
1774,대한민국,수도권,인천,85㎡초과 102㎡이하,2017,12,3478,1053,보통,2017-12-01 00:00:00
1775,대한민국,수도권,인천,102㎡초과,2017,12,4835,1465,보통,2017-12-01 00:00:00
1776,대한민국,수도권,경기,60㎡이하,2017,12,3829,1160,보통,2017-12-01 00:00:00
1777,대한민국,수도권,경기,60㎡초과 85㎡이하,2017,12,3552,1076,보통,2017-12-01 00:00:00
1778,대한민국,수도권,경기,85㎡초과 102㎡이하,2017,12,3696,1120,보통,2017-12-01 00:00:00
1779,대한민국,수도권,경기,102㎡초과,2017,12,4131,1251,보통,2017-12-01 00:00:00
1780,대한민국,비수도권,부산,60㎡이하,2017,12,3737,1132,보통,2017-12-01 00:00:00
1781,대한민국,비수도권,부산,60㎡초과 85㎡이하,2017,12,3803,1152,보통,2017-12-01 00:00:00
1782,대한민국,비수도권,부산,85㎡초과 102㎡이하,2017,12,3692,1118,보통,2017-12-01 00:00:00
1783,대한민국,비수도권,부산,102㎡초과,2017,12,3869,1172,보통,2017-12-01 00:00:00
1784,대한민국,비수도권,대구,60㎡이하,2017,12,3466,1050,보통,2017-12-01 00:00:00
1785,대한민국,비수도권,대구,60㎡초과 85㎡이하,2017,12,3564,1080,보통,2017-12-01 00:00:00
1786,대한민국,비수도권,대구,85㎡초과 102㎡이하,2017,12,,,FALSE,2017-12-01 00:00:00
1787,대한민국,비수도권,대구,102㎡초과,2017,12,3543,1073,보통,2017-12-01 00:00:00
1788,대한민국,비수도권,광주,60㎡이하,2017,12,2776,841,보통,2017-12-01 00:00:00
1789,대한민국,비수도권,광주,60㎡초과 85㎡이하,2017,12,2890,875,보통,2017-12-01 00:00:00
1790,대한민국,비수도권,광주,85㎡초과 102㎡이하,2017,12,,,FALSE,2017-12-01 00:00:00
1791,대한민국,비수도권,광주,102㎡초과,2017,12,2865,868,보통,2017-12-01 00:00:00
1792,대한민국,비수도권,대전,60㎡이하,2017,12,2628,796,저렴,2017-12-01 00:00:00
1793,대한민국,비수도권,대전,60㎡초과 85㎡이하,2017,12,2690,815,보통,2017-12-01 00:00:00
1794,대한민국,비수도권,대전,85㎡초과 102㎡이하,2017,12,3067,929,보통,2017-12-01 00:00:00
1795,대한민국,비수도권,대전,102㎡초과,2017,12,,,FALSE,2017-12-01 00:00:00
1796,대한민국,비수도권,울산,60㎡이하,2017,12,,,FALSE,2017-12-01 00:00:00
1797,대한민국,비수도권,울산,60㎡초과 85㎡이하,2017,12,3162,958,보통,2017-12-01 00:00:00
1798,대한민국,비수도권,울산,85㎡초과 102㎡이하,2017,12,,,FALSE,2017-12-01 00:00:00
1799,대한민국,비수도권,울산,102㎡초과,2017,12,,,FALSE,2017-12-01 00:00:00
1800,대한민국,비수도권,세종,60㎡이하,2017,12,,,FALSE,2017-12-01 00:00:00
1801,대한민국,비수도권,세종,60㎡초과 85㎡이하,2017,12,3164,958,보통,2017-12-01 00:00:00
1802,대한민국,비수도권,세종,85㎡초과 102㎡이하,2017,12,3099,939,보통,2017-12-01 00:00:00
1803,대한민국,비수도권,세종,102㎡초과,2017,12,3227,977,보통,2017-12-01 00:00:00
1804,대한민국,비수도권,강원,60㎡이하,2017,12,2203,667,저렴,2017-12-01 00:00:00
1805,대한민국,비수도권,강원,60㎡초과 85㎡이하,2017,12,2293,694,저렴,2017-12-01 00:00:00
1806,대한민국,비수도권,강원,85㎡초과 102㎡이하,2017,12,2239,678,저렴,2017-12-01 00:00:00
1807,대한민국,비수도권,강원,102㎡초과,2017,12,2699,817,보통,2017-12-01 00:00:00
1808,대한민국,비수도권,충북,60㎡이하,2017,12,2203,667,저렴,2017-12-01 00:00:00
1809,대한민국,비수도권,충북,60㎡초과 85㎡이하,2017,12,2076,629,저렴,2017-12-01 00:00:00
1810,대한민국,비수도권,충북,85㎡초과 102㎡이하,2017,12,2271,688,저렴,2017-12-01 00:00:00
1811,대한민국,비수도권,충북,102㎡초과,2017,12,2504,758,저렴,2017-12-01 00:00:00
1812,대한민국,비수도권,충남,60㎡이하,2017,12,2506,759,저렴,2017-12-01 00:00:00
1813,대한민국,비수도권,충남,60㎡초과 85㎡이하,2017,12,2373,719,저렴,2017-12-01 00:00:00
1814,대한민국,비수도권,충남,85㎡초과 102㎡이하,2017,12,,,FALSE,2017-12-01 00:00:00
1815,대한민국,비수도권,충남,102㎡초과,2017,12,2283,691,저렴,2017-12-01 00:00:00
1816,대한민국,비수도권,전북,60㎡이하,2017,12,2259,684,저렴,2017-12-01 00:00:00
1817,대한민국,비수도권,전북,60㎡초과 85㎡이하,2017,12,2215,671,저렴,2017-12-01 00:00:00
1818,대한민국,비수도권,전북,85㎡초과 102㎡이하,2017,12,2221,673,저렴,2017-12-01 00:00:00
1819,대한민국,비수도권,전북,102㎡초과,2017,12,2433,737,저렴,2017-12-01 00:00:00
1820,대한민국,비수도권,전남,60㎡이하,2017,12,2427,735,저렴,2017-12-01 00:00:00
1821,대한민국,비수도권,전남,60㎡초과 85㎡이하,2017,12,2382,721,저렴,2017-12-01 00:00:00
1822,대한민국,비수도권,전남,85㎡초과 102㎡이하,2017,12,2291,694,저렴,2017-12-01 00:00:00
1823,대한민국,비수도권,전남,102㎡초과,2017,12,2423,734,저렴,2017-12-01 00:00:00
1824,대한민국,비수도권,경북,60㎡이하,2017,12,2407,729,저렴,2017-12-01 00:00:00
1825,대한민국,비수도권,경북,60㎡초과 85㎡이하,2017,12,2383,722,저렴,2017-12-01 00:00:00
1826,대한민국,비수도권,경북,85㎡초과 102㎡이하,2017,12,,,FALSE,2017-12-01 00:00:00
1827,대한민국,비수도권,경북,102㎡초과,2017,12,2985,904,보통,2017-12-01 00:00:00
1828,대한민국,비수도권,경남,60㎡이하,2017,12,2784,843,보통,2017-12-01 00:00:00
1829,대한민국,비수도권,경남,60㎡초과 85㎡이하,2017,12,2666,807,보통,2017-12-01 00:00:00
1830,대한민국,비수도권,경남,85㎡초과 102㎡이하,2017,12,2914,883,보통,2017-12-01 00:00:00
1831,대한민국,비수도권,경남,102㎡초과,2017,12,2836,859,보통,2017-12-01 00:00:00
1832,대한민국,비수도권,제주,60㎡이하,2017,12,5380,1630,비쌈,2017-12-01 00:00:00
1833,대한민국,비수도권,제주,60㎡초과 85㎡이하,2017,12,3467,1050,보통,2017-12-01 00:00:00
1834,대한민국,비수도권,제주,85㎡초과 102㎡이하,2017,12,,,FALSE,2017-12-01 00:00:00
1835,대한민국,비수도권,제주,102㎡초과,2017,12,3029,917,보통,2017-12-01 00:00:00
1836,대한민국,수도권,서울,60㎡이하,2018,1,6898,2090,비쌈,2018-01-01 00:00:00
1837,대한민국,수도권,서울,60㎡초과 85㎡이하,2018,1,5857,1774,비쌈,2018-01-01 00:00:00
1838,대한민국,수도권,서울,85㎡초과 102㎡이하,2018,1,7478,2266,비쌈,2018-01-01 00:00:00
1839,대한민국,수도권,서울,102㎡초과,2018,1,6916,2095,비쌈,2018-01-01 00:00:00
1840,대한민국,수도권,인천,60㎡이하,2018,1,3376,1023,보통,2018-01-01 00:00:00
1841,대한민국,수도권,인천,60㎡초과 85㎡이하,2018,1,3324,1007,보통,2018-01-01 00:00:00
1842,대한민국,수도권,인천,85㎡초과 102㎡이하,2018,1,3478,1053,보통,2018-01-01 00:00:00
1843,대한민국,수도권,인천,102㎡초과,2018,1,4835,1465,보통,2018-01-01 00:00:00
1844,대한민국,수도권,경기,60㎡이하,2018,1,4119,1248,보통,2018-01-01 00:00:00
1845,대한민국,수도권,경기,60㎡초과 85㎡이하,2018,1,3793,1149,보통,2018-01-01 00:00:00
1846,대한민국,수도권,경기,85㎡초과 102㎡이하,2018,1,4350,1318,보통,2018-01-01 00:00:00
1847,대한민국,수도권,경기,102㎡초과,2018,1,4632,1403,보통,2018-01-01 00:00:00
1848,대한민국,비수도권,부산,60㎡이하,2018,1,3737,1132,보통,2018-01-01 00:00:00
1849,대한민국,비수도권,부산,60㎡초과 85㎡이하,2018,1,3803,1152,보통,2018-01-01 00:00:00
1850,대한민국,비수도권,부산,85㎡초과 102㎡이하,2018,1,3692,1118,보통,2018-01-01 00:00:00
1851,대한민국,비수도권,부산,102㎡초과,2018,1,3869,1172,보통,2018-01-01 00:00:00
1852,대한민국,비수도권,대구,60㎡이하,2018,1,3521,1066,보통,2018-01-01 00:00:00
1853,대한민국,비수도권,대구,60㎡초과 85㎡이하,2018,1,3587,1086,보통,2018-01-01 00:00:00
1854,대한민국,비수도권,대구,85㎡초과 102㎡이하,2018,1,,,FALSE,2018-01-01 00:00:00
1855,대한민국,비수도권,대구,102㎡초과,2018,1,3543,1073,보통,2018-01-01 00:00:00
1856,대한민국,비수도권,광주,60㎡이하,2018,1,2776,841,보통,2018-01-01 00:00:00
1857,대한민국,비수도권,광주,60㎡초과 85㎡이하,2018,1,2887,874,보통,2018-01-01 00:00:00
1858,대한민국,비수도권,광주,85㎡초과 102㎡이하,2018,1,,,FALSE,2018-01-01 00:00:00
1859,대한민국,비수도권,광주,102㎡초과,2018,1,2865,868,보통,2018-01-01 00:00:00
1860,대한민국,비수도권,대전,60㎡이하,2018,1,2628,796,저렴,2018-01-01 00:00:00
1861,대한민국,비수도권,대전,60㎡초과 85㎡이하,2018,1,2750,833,보통,2018-01-01 00:00:00
1862,대한민국,비수도권,대전,85㎡초과 102㎡이하,2018,1,3067,929,보통,2018-01-01 00:00:00
1863,대한민국,비수도권,대전,102㎡초과,2018,1,,,FALSE,2018-01-01 00:00:00
1864,대한민국,비수도권,울산,60㎡이하,2018,1,,,FALSE,2018-01-01 00:00:00
1865,대한민국,비수도권,울산,60㎡초과 85㎡이하,2018,1,3162,958,보통,2018-01-01 00:00:00
1866,대한민국,비수도권,울산,85㎡초과 102㎡이하,2018,1,,,FALSE,2018-01-01 00:00:00
1867,대한민국,비수도권,울산,102㎡초과,2018,1,,,FALSE,2018-01-01 00:00:00
1868,대한민국,비수도권,세종,60㎡이하,2018,1,,,FALSE,2018-01-01 00:00:00
1869,대한민국,비수도권,세종,60㎡초과 85㎡이하,2018,1,3164,958,보통,2018-01-01 00:00:00
1870,대한민국,비수도권,세종,85㎡초과 102㎡이하,2018,1,3099,939,보통,2018-01-01 00:00:00
1871,대한민국,비수도권,세종,102㎡초과,2018,1,3227,977,보통,2018-01-01 00:00:00
1872,대한민국,비수도권,강원,60㎡이하,2018,1,2216,671,저렴,2018-01-01 00:00:00
1873,대한민국,비수도권,강원,60㎡초과 85㎡이하,2018,1,2322,703,저렴,2018-01-01 00:00:00
1874,대한민국,비수도권,강원,85㎡초과 102㎡이하,2018,1,2591,785,저렴,2018-01-01 00:00:00
1875,대한민국,비수도권,강원,102㎡초과,2018,1,2704,819,보통,2018-01-01 00:00:00
1876,대한민국,비수도권,충북,60㎡이하,2018,1,2203,667,저렴,2018-01-01 00:00:00
